District,Latitude,Longitude,Region,N,P,K,pH,Rainfall,Crop
Solapur,17.54528,75.88351,Western Maharashtra,41,36,59,7.1,810,Soybean
Solapur,17.62509,75.8727,Western Maharashtra,54,39,63,7.1,879,Soybean
Solapur,17.69073,75.81546,Western Maharashtra,56,44,60,7.5,671,Bajra
Solapur,17.59812,75.86884,Western Maharashtra,43,40,58,6.4,708,Soybean
Solapur,17.66048,75.92355,Western Maharashtra,51,47,66,7.5,666,Bajra
Solapur,17.63395,75.89922,Western Maharashtra,59,53,50,6.9,687,Jowar
Solapur,17.69015,75.87122,Western Maharashtra,55,52,65,7.3,917,Sugarcane
Solapur,17.67538,75.83157,Western Maharashtra,49,46,60,7.1,913,Sugarcane
Solapur,17.67974,75.90107,Western Maharashtra,48,36,63,6.5,917,Sugarcane
Solapur,17.72299,75.88605,Western Maharashtra,50,44,59,7.2,739,Soybean
Solapur,17.59473,75.90132,Western Maharashtra,56,34,52,7.1,790,Soybean
Solapur,17.65283,75.95758,Western Maharashtra,59,44,64,6.9,709,Soybean
Solapur,17.65188,75.87462,Western Maharashtra,56,43,64,6.6,834,Soybean
Solapur,17.66655,75.94065,Western Maharashtra,46,39,63,7.3,880,Soybean
Solapur,17.67565,75.91827,Western Maharashtra,59,51,71,7.5,913,Cotton
Solapur,17.68714,75.97716,Western Maharashtra,53,40,69,7.3,753,Soybean
Solapur,17.7544,75.95527,Western Maharashtra,74,58,57,7.3,825,Soybean
Solapur,17.66107,75.92105,Western Maharashtra,63,48,68,6.6,699,Jowar
Solapur,17.64231,75.91409,Western Maharashtra,63,44,65,7.4,681,Jowar
Solapur,17.67666,75.9504,Western Maharashtra,61,31,83,7.4,899,Soybean
Solapur,17.68897,75.88232,Western Maharashtra,53,55,64,7.1,695,Jowar
Solapur,17.63658,75.87778,Western Maharashtra,54,44,76,7.5,870,Soybean
Solapur,17.72641,75.85036,Western Maharashtra,51,49,52,6.9,852,Soybean
Solapur,17.63175,75.88092,Western Maharashtra,75,55,72,7.2,866,Soybean
Solapur,17.71128,75.93248,Western Maharashtra,60,41,58,6.6,803,Soybean
Solapur,17.73015,75.96565,Western Maharashtra,49,43,54,6.6,725,Soybean
Solapur,17.64653,75.95628,Western Maharashtra,58,45,69,6.8,696,Jowar
Solapur,17.65517,75.87644,Western Maharashtra,64,35,61,7.8,714,Cotton
Solapur,17.59851,75.96445,Western Maharashtra,56,37,77,7.2,985,Sugarcane
Solapur,17.6838,75.89712,Western Maharashtra,59,42,59,7.9,691,Bajra
Solapur,17.63769,75.838,Western Maharashtra,46,38,75,6.9,806,Soybean
Solapur,17.69929,75.93903,Western Maharashtra,52,56,67,6.9,694,Jowar
Solapur,17.68481,75.88378,Western Maharashtra,69,48,61,6.8,788,Soybean
Solapur,17.60626,75.86258,Western Maharashtra,45,45,80,7.4,838,Soybean
Solapur,17.62218,75.88125,Western Maharashtra,54,41,74,7.6,731,Soybean
Solapur,17.68028,75.91735,Western Maharashtra,66,48,62,6.9,855,Soybean
Solapur,17.65318,75.86669,Western Maharashtra,50,49,74,7.4,642,Jowar
Solapur,17.67368,75.85983,Western Maharashtra,48,46,57,7.2,588,Jowar
Solapur,17.65702,75.92559,Western Maharashtra,50,43,64,7.5,706,Soybean
Solapur,17.66398,75.90335,Western Maharashtra,67,44,59,7,1004,Sugarcane
Solapur,17.70272,75.9116,Western Maharashtra,54,50,70,6.7,924,Sugarcane
Solapur,17.61567,75.88296,Western Maharashtra,58,39,49,7,865,Soybean
Solapur,17.60071,75.7749,Western Maharashtra,55,40,68,7.5,720,Soybean
Solapur,17.68352,75.82883,Western Maharashtra,53,47,66,6.9,922,Sugarcane
Solapur,17.65967,75.85367,Western Maharashtra,44,48,57,7.2,730,Soybean
Solapur,17.70208,75.93217,Western Maharashtra,50,48,67,6.9,759,Soybean
Solapur,17.60806,75.89631,Western Maharashtra,54,46,53,7.6,616,Bajra
Solapur,17.67668,75.86507,Western Maharashtra,56,44,63,7.4,828,Soybean
Solapur,17.6466,75.91487,Western Maharashtra,58,47,76,7.1,924,Sugarcane
Solapur,17.65229,75.91074,Western Maharashtra,50,41,67,7,1043,Sugarcane
Solapur,17.67821,75.86665,Western Maharashtra,56,48,67,7.4,810,Soybean
Solapur,17.62299,75.96487,Western Maharashtra,48,51,68,7,848,Soybean
Solapur,17.71843,75.87624,Western Maharashtra,60,41,81,7,873,Soybean
Solapur,17.6808,75.90958,Western Maharashtra,65,39,67,7.6,723,Soybean
Solapur,17.63233,75.88235,Western Maharashtra,35,45,54,7.5,952,Cotton
Solapur,17.67813,75.87488,Western Maharashtra,40,42,69,7.6,828,Soybean
Solapur,17.68115,75.93226,Western Maharashtra,57,39,51,7.5,610,Bajra
Solapur,17.62668,75.99134,Western Maharashtra,58,51,63,7,818,Soybean
Solapur,17.61883,75.9546,Western Maharashtra,55,47,71,7.3,887,Soybean
Solapur,17.59384,75.92688,Western Maharashtra,43,37,70,7,788,Soybean
Solapur,17.69577,75.87806,Western Maharashtra,41,45,64,7.5,734,Soybean
Solapur,17.71763,75.85588,Western Maharashtra,50,45,72,7.2,905,Sugarcane
Solapur,17.65558,75.82678,Western Maharashtra,57,47,61,6.8,677,Jowar
Solapur,17.65185,75.91367,Western Maharashtra,61,48,75,7.2,821,Soybean
Solapur,17.68556,75.91107,Western Maharashtra,53,43,63,7.6,719,Soybean
Solapur,17.66475,75.88946,Western Maharashtra,48,39,60,7.7,724,Soybean
Solapur,17.63502,75.9001,Western Maharashtra,56,35,73,7.2,837,Soybean
Solapur,17.64584,75.83453,Western Maharashtra,51,44,72,7.3,812,Soybean
Dhule,20.86614,74.79166,Khandesh,67,35,64,7.7,686,Bajra
Dhule,20.82939,74.78978,Khandesh,46,30,60,7.7,769,Soybean
Dhule,20.89083,74.80012,Khandesh,52,36,55,7.9,567,Bajra
Dhule,20.84165,74.71352,Khandesh,37,28,67,7.3,517,Jowar
Dhule,20.96913,74.74796,Khandesh,69,30,55,7.1,837,Soybean
Dhule,20.89079,74.83825,Khandesh,52,25,55,7.6,749,Soybean
Dhule,20.87127,74.76953,Khandesh,53,29,58,8,868,Cotton
Dhule,20.90283,74.78985,Khandesh,48,26,70,7.6,749,Soybean
Dhule,20.86316,74.75836,Khandesh,39,22,62,7.8,713,Cotton
Dhule,20.93497,74.82076,Khandesh,54,28,67,7.1,492,Moth Bean
Dhule,20.88043,74.76796,Khandesh,52,31,59,7.2,759,Soybean
Dhule,20.92513,74.72052,Khandesh,60,26,75,7.3,902,Sugarcane
Dhule,20.87602,74.76832,Khandesh,34,26,66,7.2,867,Soybean
Dhule,20.83896,74.7825,Khandesh,58,31,65,7,739,Soybean
Dhule,20.88314,74.78086,Khandesh,50,21,61,7.7,829,Soybean
Dhule,20.9452,74.73111,Khandesh,64,29,64,7.2,749,Soybean
Dhule,20.84051,74.7535,Khandesh,66,27,56,7.4,712,Soybean
Dhule,20.91228,74.86125,Khandesh,56,25,64,7.4,775,Soybean
Dhule,20.93591,74.70433,Khandesh,59,30,53,7.6,769,Soybean
Dhule,20.86982,74.70388,Khandesh,38,22,44,7.1,669,Jowar
Dhule,20.84685,74.83149,Khandesh,57,35,58,8,750,Cotton
Dhule,20.89891,74.75866,Khandesh,52,19,62,7.9,668,Bajra
Dhule,20.93393,74.76355,Khandesh,48,31,50,7.7,812,Soybean
Dhule,20.9467,74.77417,Khandesh,57,31,65,7.3,681,Jowar
Dhule,20.95771,74.78519,Khandesh,48,25,59,7.8,695,Bajra
Dhule,20.89377,74.79444,Khandesh,52,31,53,7.4,828,Soybean
Dhule,20.93631,74.81559,Khandesh,38,25,51,7.5,744,Soybean
Dhule,20.83219,74.84042,Khandesh,59,22,58,6.9,769,Soybean
Dhule,20.88795,74.78167,Khandesh,59,29,53,7.5,773,Soybean
Dhule,20.95584,74.77359,Khandesh,47,25,56,7.5,601,Bajra
Dhule,20.89274,74.81635,Khandesh,56,24,62,8.1,655,Bajra
Dhule,20.84992,74.81759,Khandesh,37,25,54,7.7,677,Bajra
Dhule,21.02246,74.7507,Khandesh,58,40,64,7.7,802,Soybean
Dhule,20.87389,74.81411,Khandesh,58,26,63,7.6,747,Soybean
Dhule,20.93861,74.81057,Khandesh,44,30,64,7.8,564,Bajra
Dhule,20.89372,74.76543,Khandesh,57,31,49,7.5,851,Soybean
Dhule,20.91776,74.78927,Khandesh,49,34,61,7,674,Jowar
Dhule,20.92432,74.72444,Khandesh,55,23,63,7.6,908,Cotton
Dhule,20.91244,74.79564,Khandesh,43,30,56,8.1,714,Cotton
Dhule,20.95455,74.8087,Khandesh,39,29,47,7.7,822,Soybean
Dhule,20.91201,74.79127,Khandesh,50,36,52,7.5,819,Soybean
Dhule,20.96935,74.72927,Khandesh,45,30,61,7.5,756,Soybean
Dhule,20.94102,74.7434,Khandesh,55,26,58,7.6,718,Soybean
Dhule,20.81787,74.83242,Khandesh,47,33,56,7.7,716,Soybean
Dhule,20.90964,74.85817,Khandesh,41,38,59,7.5,603,Bajra
Dhule,20.89005,74.84757,Khandesh,55,34,73,7.8,864,Cotton
Dhule,20.94598,74.77045,Khandesh,56,22,58,7.3,714,Soybean
Dhule,20.9026,74.77646,Khandesh,60,35,57,7.1,579,Jowar
Dhule,20.87686,74.80097,Khandesh,54,24,51,7.3,766,Soybean
Dhule,20.88778,74.76571,Khandesh,38,34,47,7.3,911,Sugarcane
Dhule,20.93549,74.80784,Khandesh,44,28,68,7.2,840,Soybean
Dhule,20.94341,74.89236,Khandesh,43,32,63,7.5,669,Bajra
Dhule,20.92956,74.79169,Khandesh,42,29,59,8,695,Bajra
Dhule,20.93509,74.74265,Khandesh,35,18,63,7.9,780,Cotton
Dhule,20.86483,74.80883,Khandesh,43,26,63,7.7,756,Soybean
Dhule,20.83878,74.74758,Khandesh,62,26,68,7.8,837,Cotton
Dhule,20.89197,74.74063,Khandesh,51,23,58,7.7,721,Soybean
Dhule,20.90255,74.81301,Khandesh,52,27,72,7.9,598,Bajra
Dhule,20.89998,74.80099,Khandesh,46,26,62,7.9,709,Cotton
Dhule,20.97609,74.80287,Khandesh,32,32,54,7.3,643,Jowar
Dhule,20.88164,74.74619,Khandesh,49,31,61,7.6,898,Soybean
Dhule,20.93516,74.67077,Khandesh,57,21,50,7.6,684,Bajra
Dhule,20.8954,74.7216,Khandesh,53,21,52,7.2,699,Jowar
Dhule,20.8658,74.84158,Khandesh,52,31,62,7.6,621,Bajra
Dhule,20.85968,74.79433,Khandesh,41,23,53,7.6,573,Bajra
Dhule,20.96329,74.77126,Khandesh,60,33,58,7,840,Soybean
Dhule,20.97067,74.81387,Khandesh,69,26,65,7.7,817,Soybean
Dhule,20.92417,74.77754,Khandesh,44,19,64,7.7,599,Bajra
Dhule,20.84691,74.78144,Khandesh,45,35,58,7.4,867,Soybean
Dhule,20.83283,74.81472,Khandesh,38,37,64,7.2,859,Soybean
Dhule,20.89781,74.83903,Khandesh,66,34,59,7.3,747,Soybean
Dhule,20.89071,74.76974,Khandesh,61,27,58,7.4,903,Sugarcane
Dhule,20.9188,74.77936,Khandesh,44,31,63,7.4,668,Jowar
Dhule,20.87864,74.82254,Khandesh,70,35,69,6.8,615,Jowar
Dhule,20.9562,74.7648,Khandesh,56,23,58,7.6,631,Bajra
Dhule,20.87162,74.74349,Khandesh,44,21,52,7.2,852,Soybean
Dhule,20.86347,74.7341,Khandesh,56,29,44,7.4,744,Soybean
Dhule,20.92294,74.68351,Khandesh,59,26,58,7.7,683,Bajra
Dhule,20.90697,74.76721,Khandesh,36,32,50,7.8,686,Bajra
Dhule,20.94879,74.75033,Khandesh,45,39,50,7.4,657,Jowar
Dhule,20.87536,74.71554,Khandesh,41,37,61,7.1,695,Jowar
Dhule,20.82527,74.81376,Khandesh,42,28,58,7.9,806,Cotton
Dhule,20.91505,74.73244,Khandesh,43,20,64,7.6,946,Cotton
Dhule,20.93179,74.83825,Khandesh,63,34,62,7.9,832,Cotton
Dhule,20.85501,74.83377,Khandesh,45,25,61,7.6,863,Soybean
Dhule,20.94808,74.79163,Khandesh,56,22,51,8,741,Cotton
Dhule,20.91527,74.74587,Khandesh,56,24,58,7.3,842,Soybean
Dhule,20.90888,74.70721,Khandesh,72,27,61,7.5,819,Soybean
Dhule,20.91426,74.7372,Khandesh,55,23,62,7.8,688,Bajra
Dhule,20.85673,74.69409,Khandesh,36,23,70,7.3,966,Sugarcane
Dhule,20.92077,74.75737,Khandesh,55,28,58,7.5,724,Soybean
Dhule,20.86639,74.81156,Khandesh,65,33,53,7.4,666,Jowar
Dhule,20.97475,74.81529,Khandesh,47,21,59,7.6,473,Moth Bean
Dhule,20.85308,74.79955,Khandesh,51,25,58,8,912,Cotton
Dhule,20.87132,74.73408,Khandesh,47,27,53,7.6,693,Bajra
Dhule,20.97246,74.81833,Khandesh,58,29,56,8.2,701,Cotton
Dhule,20.87551,74.7912,Khandesh,40,37,39,7.3,888,Soybean
Dhule,20.94177,74.81259,Khandesh,32,19,40,7.5,739,Soybean
Dhule,20.88142,74.76619,Khandesh,36,35,61,8,738,Cotton
Dhule,20.9046,74.64266,Khandesh,50,40,60,7.5,785,Soybean
Jalgaon,21.04871,75.55482,Khandesh,27,21,56,7.5,835,Soybean
Jalgaon,21.05178,75.59094,Khandesh,59,32,69,7.6,670,Bajra
Jalgaon,21.00194,75.55205,Khandesh,49,32,52,7.3,635,Jowar
Jalgaon,20.9363,75.54305,Khandesh,55,34,48,7.8,846,Cotton
Jalgaon,20.96385,75.56581,Khandesh,38,32,57,7,714,Soybean
Jalgaon,21.00061,75.60913,Khandesh,50,28,68,7.1,771,Soybean
Jalgaon,20.9862,75.58421,Khandesh,62,38,55,6.9,813,Soybean
Jalgaon,21.03177,75.59524,Khandesh,46,22,61,7.4,663,Jowar
Jalgaon,21.05808,75.45386,Khandesh,50,33,57,7.5,696,Bajra
Jalgaon,20.89589,75.56214,Khandesh,32,23,61,7.9,782,Cotton
Jalgaon,21.0606,75.58267,Khandesh,51,32,54,7.5,560,Bajra
Jalgaon,21.03271,75.49754,Khandesh,50,25,51,7.7,825,Soybean
Jalgaon,20.96206,75.58097,Khandesh,52,33,63,7.4,769,Soybean
Jalgaon,21.00095,75.55104,Khandesh,45,26,49,7.5,683,Bajra
Jalgaon,21.0508,75.60741,Khandesh,39,28,51,7.4,755,Soybean
Jalgaon,21.02036,75.59949,Khandesh,43,27,68,7.5,671,Bajra
Jalgaon,21.00705,75.55058,Khandesh,45,26,55,7.1,687,Jowar
Jalgaon,21.07601,75.50742,Khandesh,69,33,61,7.3,854,Soybean
Jalgaon,20.98519,75.51225,Khandesh,40,27,58,7.6,879,Soybean
Jalgaon,21.05183,75.56785,Khandesh,58,28,64,7.6,639,Bajra
Jalgaon,20.97645,75.59382,Khandesh,57,32,69,7.1,816,Soybean
Jalgaon,21.00642,75.594,Khandesh,59,34,62,7.5,927,Cotton
Jalgaon,20.98794,75.57847,Khandesh,44,28,71,7.4,631,Jowar
Jalgaon,21.00693,75.58013,Khandesh,41,27,68,7.3,632,Jowar
Jalgaon,21.00986,75.55332,Khandesh,52,33,60,7.4,573,Jowar
Jalgaon,21.04915,75.62193,Khandesh,47,24,63,7.6,775,Soybean
Jalgaon,21.10787,75.56394,Khandesh,37,23,70,7.7,770,Soybean
Jalgaon,20.96685,75.70145,Khandesh,31,29,55,7.6,767,Soybean
Jalgaon,20.97333,75.55411,Khandesh,64,32,55,7.1,848,Soybean
Jalgaon,21.00602,75.58999,Khandesh,41,35,65,7.8,694,Bajra
Jalgaon,20.98598,75.52565,Khandesh,45,37,68,7.2,814,Soybean
Jalgaon,21.04119,75.5381,Khandesh,65,25,48,7.6,701,Soybean
Jalgaon,20.95968,75.53271,Khandesh,50,30,57,8.1,777,Cotton
Jalgaon,20.90042,75.57995,Khandesh,44,23,63,7.4,655,Jowar
Jalgaon,20.99725,75.67012,Khandesh,44,30,65,7.4,790,Soybean
Jalgaon,20.99471,75.57104,Khandesh,53,33,72,7.4,767,Soybean
Jalgaon,21.03873,75.57521,Khandesh,50,29,47,8,609,Bajra
Jalgaon,20.97999,75.58839,Khandesh,48,30,61,7.6,732,Soybean
Jalgaon,20.99507,75.64061,Khandesh,41,29,54,7.6,721,Soybean
Jalgaon,20.93267,75.60758,Khandesh,43,30,54,7.5,640,Bajra
Jalgaon,21.00137,75.49574,Khandesh,41,30,57,7.8,712,Cotton
Jalgaon,21.039,75.54434,Khandesh,68,22,68,7.8,881,Cotton
Jalgaon,21.04024,75.51193,Khandesh,39,26,67,7.6,832,Soybean
Jalgaon,20.9829,75.53291,Khandesh,47,31,49,7.2,762,Soybean
Jalgaon,21.00128,75.57665,Khandesh,54,32,56,7.4,672,Jowar
Jalgaon,21.02015,75.52799,Khandesh,44,34,65,7.6,831,Soybean
Jalgaon,21.01493,75.62197,Khandesh,44,28,52,7.2,615,Jowar
Jalgaon,21.00458,75.5298,Khandesh,57,27,54,7.4,693,Jowar
Jalgaon,20.99496,75.57653,Khandesh,57,28,55,7.8,854,Cotton
Jalgaon,21.03356,75.53443,Khandesh,74,34,61,7.3,794,Soybean
Jalgaon,20.96788,75.54205,Khandesh,45,33,56,7.7,713,Soybean
Jalgaon,20.93501,75.52024,Khandesh,57,31,71,7.6,757,Soybean
Jalgaon,21.11382,75.58167,Khandesh,51,29,53,7.6,799,Soybean
Jalgaon,20.98653,75.53299,Khandesh,44,36,58,7.9,658,Bajra
Jalgaon,21.07628,75.54777,Khandesh,52,32,61,7.9,891,Cotton
Jalgaon,21.02719,75.6431,Khandesh,63,31,48,7.8,516,Bajra
Jalgaon,21.01758,75.58768,Khandesh,71,33,61,7.4,720,Soybean
Jalgaon,20.99142,75.54757,Khandesh,46,30,51,7.6,794,Soybean
Jalgaon,21.03541,75.54357,Khandesh,32,31,54,7.5,799,Soybean
Jalgaon,21.06682,75.52091,Khandesh,55,23,68,7.1,673,Jowar
Jalgaon,21.00119,75.52572,Khandesh,41,28,67,7.7,658,Bajra
Jalgaon,20.94965,75.58271,Khandesh,66,30,71,7.7,608,Bajra
Jalgaon,21.02767,75.58835,Khandesh,45,26,59,7.6,792,Soybean
Jalgaon,21.02967,75.55636,Khandesh,16,28,68,7.6,698,Bajra
Jalgaon,20.97441,75.51234,Khandesh,51,31,58,7.2,952,Sugarcane
Jalgaon,20.94252,75.56063,Khandesh,35,31,60,7.9,700,Bajra
Jalgaon,20.94871,75.58189,Khandesh,52,34,60,7.8,714,Cotton
Jalgaon,21.0028,75.5382,Khandesh,63,27,60,7.5,581,Bajra
Jalgaon,21.01161,75.63178,Khandesh,42,32,62,7.4,754,Soybean
Jalgaon,20.93355,75.67673,Khandesh,47,31,66,7.2,684,Jowar
Jalgaon,20.97663,75.53404,Khandesh,47,32,70,7.6,817,Soybean
Jalgaon,20.98255,75.57367,Khandesh,63,20,63,7.5,675,Bajra
Jalgaon,21.01539,75.52277,Khandesh,67,27,72,7.5,510,Bajra
Jalgaon,21.09017,75.56607,Khandesh,47,34,66,7.5,663,Bajra
Jalgaon,21.0521,75.49646,Khandesh,45,36,57,7.3,937,Sugarcane
Jalgaon,21.03661,75.54302,Khandesh,61,40,66,7.7,773,Soybean
Jalgaon,20.97488,75.58056,Khandesh,53,29,63,7.6,674,Bajra
Jalgaon,21.09451,75.54599,Khandesh,50,32,61,7.7,806,Soybean
Jalgaon,21.03103,75.51337,Khandesh,46,23,63,7.6,856,Soybean
Jalgaon,20.97295,75.53785,Khandesh,39,31,57,7.4,640,Jowar
Jalgaon,21.03445,75.46797,Khandesh,38,26,70,8,751,Cotton
Jalgaon,21.03933,75.5082,Khandesh,36,27,62,7.7,693,Bajra
Jalgaon,21.09559,75.60951,Khandesh,34,31,60,7.4,683,Jowar
Jalgaon,20.98357,75.5727,Khandesh,45,33,67,7.6,718,Soybean
Jalgaon,21.05798,75.5949,Khandesh,44,25,68,7.4,655,Jowar
Jalgaon,20.96189,75.50717,Khandesh,42,33,64,7.6,908,Cotton
Jalgaon,20.96599,75.57063,Khandesh,51,26,61,8.3,815,Cotton
Jalgaon,20.94633,75.57221,Khandesh,54,28,69,7.7,747,Soybean
Jalgaon,20.97382,75.5534,Khandesh,43,31,61,7.4,822,Soybean
Jalgaon,20.88521,75.45622,Khandesh,51,30,60,7.4,815,Soybean
Jalgaon,21.05888,75.56693,Khandesh,56,25,53,7.9,753,Cotton
Jalgaon,21.04261,75.55344,Khandesh,45,30,63,7.9,872,Cotton
Jalgaon,20.97221,75.53717,Khandesh,34,20,58,7.6,747,Soybean
Jalgaon,20.97857,75.60737,Khandesh,67,28,62,7.5,838,Soybean
Jalgaon,21.00243,75.56913,Khandesh,39,39,48,7.5,643,Bajra
Jalgaon,21.06496,75.5778,Khandesh,51,30,67,6.9,751,Soybean
Jalgaon,20.96922,75.54547,Khandesh,53,32,61,7,620,Jowar
Jalgaon,21.02994,75.58089,Khandesh,74,28,66,7.2,815,Soybean
Jalgaon,21.00105,75.62821,Khandesh,47,30,56,7.1,623,Jowar
Jalgaon,20.98561,75.55023,Khandesh,41,26,59,7.8,680,Bajra
Nandurbar,21.33319,74.21495,Khandesh,30,37,65,7.2,876,Soybean
Nandurbar,21.31983,74.27454,Khandesh,60,40,59,6.9,842,Soybean
Nandurbar,21.40637,74.23615,Khandesh,60,30,71,7.8,596,Bajra
Nandurbar,21.36274,74.20953,Khandesh,28,25,71,8.2,906,Cotton
Nandurbar,21.42048,74.27504,Khandesh,36,40,52,7.5,658,Bajra
Nandurbar,21.33641,74.20952,Khandesh,42,30,58,7.5,662,Bajra
Nandurbar,21.40048,74.27948,Khandesh,67,26,51,7.3,742,Soybean
Nandurbar,21.33534,74.25292,Khandesh,34,28,59,7.6,735,Soybean
Nandurbar,21.36448,74.16172,Khandesh,50,32,51,7.7,837,Soybean
Nandurbar,21.29971,74.1788,Khandesh,59,33,69,7.3,734,Soybean
Nandurbar,21.33987,74.19576,Khandesh,47,30,66,7.1,861,Soybean
Nandurbar,21.29886,74.22745,Khandesh,37,31,58,7.4,767,Soybean
Nandurbar,21.40165,74.22935,Khandesh,52,30,77,7.8,841,Cotton
Nandurbar,21.31236,74.24252,Khandesh,39,37,52,7.3,797,Soybean
Nandurbar,21.40506,74.28314,Khandesh,52,29,64,7.2,818,Soybean
Nandurbar,21.36012,74.23925,Khandesh,48,27,78,7.5,700,Bajra
Nandurbar,21.39176,74.28575,Khandesh,38,32,45,7.2,773,Soybean
Nandurbar,21.37015,74.26329,Khandesh,56,31,62,7.2,937,Sugarcane
Nandurbar,21.39421,74.20031,Khandesh,50,33,65,7.6,474,Moth Bean
Nandurbar,21.35936,74.27739,Khandesh,39,30,64,7.8,760,Cotton
Nandurbar,21.41488,74.20125,Khandesh,53,34,56,7.2,662,Jowar
Nandurbar,21.40602,74.25837,Khandesh,52,27,65,7.7,789,Soybean
Nandurbar,21.40471,74.26589,Khandesh,65,31,75,7.9,753,Cotton
Nandurbar,21.36334,74.22819,Khandesh,49,24,43,7.7,791,Soybean
Nandurbar,21.40793,74.27378,Khandesh,40,26,71,7.2,734,Soybean
Nandurbar,21.34553,74.25021,Khandesh,25,23,80,7.4,976,Sugarcane
Nandurbar,21.31643,74.26047,Khandesh,45,37,72,7.4,882,Soybean
Nandurbar,21.4031,74.22872,Khandesh,31,28,54,7.5,808,Soybean
Nandurbar,21.3922,74.25511,Khandesh,74,28,62,7.6,654,Bajra
Nandurbar,21.2709,74.19647,Khandesh,48,38,73,7.2,777,Soybean
Nandurbar,21.32435,74.27418,Khandesh,56,40,47,7.6,802,Soybean
Nandurbar,21.35922,74.20693,Khandesh,59,32,64,7,772,Soybean
Nandurbar,21.41444,74.21721,Khandesh,51,21,49,7.7,783,Soybean
Nandurbar,21.35924,74.3158,Khandesh,41,28,60,7.7,646,Bajra
Nandurbar,21.38859,74.28587,Khandesh,44,34,55,7.1,765,Soybean
Nandurbar,21.34012,74.2361,Khandesh,70,35,68,7.5,965,Cotton
Nandurbar,21.35294,74.23514,Khandesh,51,34,52,7.8,844,Cotton
Nandurbar,21.37447,74.26457,Khandesh,44,23,52,7.2,708,Soybean
Nandurbar,21.43341,74.30109,Khandesh,44,29,63,7.6,795,Soybean
Nandurbar,21.35695,74.2098,Khandesh,59,32,75,7.8,604,Bajra
Nandurbar,21.38909,74.19126,Khandesh,75,18,55,6.9,727,Soybean
Nandurbar,21.27813,74.27363,Khandesh,54,33,49,7.2,683,Jowar
Nandurbar,21.30724,74.26705,Khandesh,39,29,65,7.6,808,Soybean
Nandurbar,21.29981,74.1541,Khandesh,53,25,61,7.7,619,Bajra
Nandurbar,21.41227,74.25387,Khandesh,43,26,76,6.9,690,Jowar
Nandurbar,21.27164,74.18339,Khandesh,56,25,37,7.1,548,Jowar
Nandurbar,21.38899,74.19597,Khandesh,47,22,55,7.8,644,Bajra
Nandurbar,21.39741,74.22819,Khandesh,34,25,57,7.1,784,Soybean
Nandurbar,21.3892,74.22498,Khandesh,61,37,64,8.2,881,Cotton
Nandurbar,21.4159,74.27892,Khandesh,41,31,71,7.5,707,Soybean
Nandurbar,21.4055,74.19701,Khandesh,59,36,63,7.9,910,Cotton
Nandurbar,21.37873,74.25813,Khandesh,49,36,54,7.4,665,Jowar
Nandurbar,21.3455,74.22045,Khandesh,40,35,73,7.2,855,Soybean
Nandurbar,21.37406,74.26642,Khandesh,52,42,65,7.5,704,Soybean
Nandurbar,21.30154,74.1913,Khandesh,49,28,64,7.3,763,Soybean
Nandurbar,21.26891,74.29972,Khandesh,40,25,47,7.6,859,Soybean
Nandurbar,21.28653,74.25709,Khandesh,57,29,52,7.4,484,Moth Bean
Nandurbar,21.32769,74.26537,Khandesh,40,32,69,8.2,768,Cotton
Nandurbar,21.37505,74.29972,Khandesh,41,28,66,7.7,909,Cotton
Nandurbar,21.43233,74.28176,Khandesh,53,29,61,7.1,628,Jowar
Nandurbar,21.43785,74.22165,Khandesh,72,24,53,8.4,816,Cotton
Nandurbar,21.41586,74.23696,Khandesh,51,24,66,7.6,726,Soybean
Nandurbar,21.37313,74.24989,Khandesh,35,37,55,7.8,666,Bajra
Nandurbar,21.36309,74.24648,Khandesh,48,33,76,7.9,593,Bajra
Nandurbar,21.35345,74.225,Khandesh,40,31,45,7.5,557,Bajra
Nandurbar,21.36636,74.29923,Khandesh,44,29,66,7.3,509,Jowar
Nandurbar,21.33236,74.23056,Khandesh,53,33,59,7,662,Jowar
Nandurbar,21.35864,74.23212,Khandesh,46,32,48,7.2,818,Soybean
Nandurbar,21.40541,74.26409,Khandesh,58,35,59,7.3,867,Soybean
Nandurbar,21.3619,74.27775,Khandesh,61,27,53,7.1,631,Jowar
Nandurbar,21.42627,74.26018,Khandesh,61,32,53,7.4,590,Jowar
Nandurbar,21.37215,74.30876,Khandesh,40,30,65,7.4,665,Jowar
Nandurbar,21.40514,74.29469,Khandesh,62,26,69,8,662,Bajra
Nandurbar,21.352,74.24953,Khandesh,58,33,57,7.9,675,Bajra
Nandurbar,21.35363,74.21628,Khandesh,41,29,61,7.1,878,Soybean
Nandurbar,21.39317,74.2297,Khandesh,43,34,65,7.6,975,Cotton
Nandurbar,21.41226,74.19448,Khandesh,27,21,76,7.6,736,Soybean
Nandurbar,21.35519,74.2531,Khandesh,47,32,47,8,746,Cotton
Nandurbar,21.32966,74.28107,Khandesh,59,21,60,7.4,761,Soybean
Nandurbar,21.39396,74.21029,Khandesh,50,25,61,7.9,741,Cotton
